SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.18082541178877864,-1.3091583566702958,-0.7126064825900399,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1.613876060463074,-1.3507509054764055,-0.2855561266722657,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-0.7926554591473648,-1.517121100700845,-0.8853968485239192,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,0.4310046355698075,1.4392772684374435,1.0150772857256758,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,1
0,0.9204686734566764,0.6723106684527774,1.0402548078679883,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,-0.2216140816126844,0.04176762855215248,-0.18387851760147697,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0
1,-1.2821194970342338,-1.3041672508135624,-0.996925575428556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-0.09924807214096716,-0.3076097814191705,-0.28089443698303407,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0
0,-0.4255574307322131,-0.5355369488766525,-0.5444338281407769,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-0.017670732493155674,0.8619726910086385,0.3216069662478506,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0
0,-1.2413308272103278,-0.6287042582023386,-0.9710663911147048,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-1.2821194970342338,1.0300065881853222,-0.9660748648908577,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-0.30319142126049586,-1.492165571417179,-0.7794973318100528,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,-0.5479234402039304,0.8553178831996607,-0.2781897773991874,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1,0.7981026639849592,1.3161633239713582,1.4023273664665195,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
1,-1.2005421573864221,-1.1361333536368787,-0.9717920314908588,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0.5533706450415247,-1.3307864820494728,-0.49157202619307444,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0.3902159657459017,-1.4722011479902464,-0.5868727955946312,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1.5322987208152625,1.6222844831843268,2.4833116359128806,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,-0.9965988082668935,-1.31082205862254,-0.9135868776823861,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1.450721381167451,0.6689832645482888,1.4579597953049916,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-1.2821194970342338,0.45769311661325096,-0.9736391160847052,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
0,-1.0373874780907992,-0.6702968070084484,-0.861494694315453,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,-1.0373874780907992,0.8020794207278403,-0.7419619341708147,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,0.3086386260980903,-0.1528854998604419,0.06857836599318679,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0
1,1.2059893622240165,0.8286986519637506,1.4675470439111473,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0,-0.5479234402039304,0.6606647547870669,-0.2817300228707265,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,1.613876060463074,0.8469993734384388,1.878237507711995,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,1.450721381167451,0.4893034537058941,1.3936196819526714,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0.6349479846893362,0.15989046716150437,0.3215190098386199,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0
0,-0.7926554591473648,-1.5021477831306453,-0.8997337432285373,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,1.3283553716957337,1.3045174103056472,1.9383337243189298,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.7981026639849592,0.6739743704050222,0.9540135486172028,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
1,-1.2821194970342338,0.3478887877651206,-0.9750903968370133,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.7110781194995532,1.2263234185501608,-0.2740558261653404,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
0,-1.2821194970342338,-1.3790338386645602,-0.9979150850324023,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.09924807214096716,0.5292323005597597,0.03374762793779558,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-0.6295007798517418,0.49762196346711607,-0.39809635228305656,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,0
1,0.4717933053937132,0.7821149973009078,0.7125951943810026,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,1
0,-1.1597534875625164,0.6906113899274662,-0.8667720788693002,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.2005421573864221,-1.1677436907295222,-0.9667125488577808,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0.3086386260980903,0.6706469665005331,0.4675266491617248,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0
0,-0.38476876090830736,-0.8067203670924887,-0.5915784634884782,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
0,-1.2005421573864221,-0.32591050289385876,-0.9402156805770066,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1
0,1.124412022576205,-1.4771922538469795,-0.4810172570853801,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,-0.38476876090830736,-1.365724223046605,-0.7330783368385053,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,-0.6702894496756475,-0.18283213500084095,-0.5579351369577025,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
0,0.7573139941610534,-1.4788559557992238,-0.5496892235923163,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.1400367419648729,-1.3241316742404952,-0.6947293424138826,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,0.0639066071546558,-1.3074946547180513,-0.6048818703846346,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0.3086386260980903,-1.4738648499424907,-0.6443962872315653,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,0.7981026639849592,1.3777202962044006,1.4048561132319044,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
0,-0.6295007798517418,0.34955248971736536,-0.4265942288738312,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
